id,c_codigopostal,c_estado,c_municipio,c_localidad
catalogos_codigo_postal23118,10137,DIF,,
catalogos_codigo_postal23119,10138,DIF,,
catalogos_codigo_postal23120,10139,DIF,,
catalogos_codigo_postal23121,10140,DIF,,
catalogos_codigo_postal23122,10141,DIF,,
catalogos_codigo_postal23123,10142,DIF,,
catalogos_codigo_postal23124,10143,DIF,,
catalogos_codigo_postal23125,10144,DIF,,
catalogos_codigo_postal23126,10145,DIF,,
catalogos_codigo_postal23127,10146,DIF,,
catalogos_codigo_postal23128,10147,DIF,,
catalogos_codigo_postal23129,10148,DIF,,
catalogos_codigo_postal23130,10149,DIF,,
catalogos_codigo_postal23131,10150,DIF,,
catalogos_codigo_postal23132,10151,DIF,,
catalogos_codigo_postal23133,10152,DIF,,
catalogos_codigo_postal23134,10153,DIF,,
catalogos_codigo_postal23135,10154,DIF,,
catalogos_codigo_postal23136,10155,DIF,,
catalogos_codigo_postal23137,10156,DIF,,
catalogos_codigo_postal23138,10157,DIF,,
catalogos_codigo_postal23139,10158,DIF,,
catalogos_codigo_postal23140,10159,DIF,,
catalogos_codigo_postal23141,10160,DIF,,
catalogos_codigo_postal23142,10161,DIF,,
catalogos_codigo_postal23143,10162,DIF,,
catalogos_codigo_postal23144,10163,DIF,,
catalogos_codigo_postal23145,10164,DIF,,
catalogos_codigo_postal23146,10165,DIF,,
catalogos_codigo_postal23147,10166,DIF,,
catalogos_codigo_postal23148,10167,DIF,,
catalogos_codigo_postal23149,10168,DIF,,
catalogos_codigo_postal23150,10169,DIF,,
catalogos_codigo_postal23151,10170,DIF,,
catalogos_codigo_postal23152,10171,DIF,,
catalogos_codigo_postal23153,10172,DIF,,
catalogos_codigo_postal23154,10173,DIF,,
catalogos_codigo_postal23155,10174,DIF,,
catalogos_codigo_postal23156,10175,DIF,,
catalogos_codigo_postal23157,10176,DIF,,
catalogos_codigo_postal23158,10177,DIF,,
catalogos_codigo_postal23159,10178,DIF,,
catalogos_codigo_postal23160,10179,DIF,,
catalogos_codigo_postal23161,10180,DIF,,
catalogos_codigo_postal23162,10181,DIF,,
catalogos_codigo_postal23163,10182,DIF,,
catalogos_codigo_postal23164,10183,DIF,,
catalogos_codigo_postal23165,10184,DIF,,
catalogos_codigo_postal23166,10185,DIF,,
catalogos_codigo_postal23167,10186,DIF,,
catalogos_codigo_postal23168,10187,DIF,,
catalogos_codigo_postal23169,10188,DIF,,
catalogos_codigo_postal23170,10189,DIF,,
catalogos_codigo_postal23171,10190,DIF,,
catalogos_codigo_postal23172,10191,DIF,,
catalogos_codigo_postal23173,10192,DIF,,
catalogos_codigo_postal23174,10193,DIF,,
catalogos_codigo_postal23175,10194,DIF,,
catalogos_codigo_postal23176,10195,DIF,,
catalogos_codigo_postal23177,10196,DIF,,
catalogos_codigo_postal23178,10197,DIF,,
catalogos_codigo_postal23179,10198,DIF,,
catalogos_codigo_postal23180,10199,DIF,,
catalogos_codigo_postal23181,10200,DIF,8,10
catalogos_codigo_postal23182,10201,DIF,,
catalogos_codigo_postal23183,10202,DIF,,
catalogos_codigo_postal23184,10203,DIF,,
catalogos_codigo_postal23185,10204,DIF,,
catalogos_codigo_postal23186,10205,DIF,,
catalogos_codigo_postal23187,10206,DIF,,
catalogos_codigo_postal23188,10207,DIF,,
catalogos_codigo_postal23189,10208,DIF,,
catalogos_codigo_postal23190,10209,DIF,,
catalogos_codigo_postal23191,10210,DIF,8,10
catalogos_codigo_postal23192,10211,DIF,,
catalogos_codigo_postal23193,10212,DIF,,
catalogos_codigo_postal23194,10213,DIF,,
catalogos_codigo_postal23195,10214,DIF,,
catalogos_codigo_postal23196,10215,DIF,,
catalogos_codigo_postal23197,10216,DIF,,
catalogos_codigo_postal23198,10217,DIF,,
catalogos_codigo_postal23199,10218,DIF,,
catalogos_codigo_postal23200,10219,DIF,,
catalogos_codigo_postal23201,10220,DIF,,
catalogos_codigo_postal23202,10221,DIF,,
catalogos_codigo_postal23203,10222,DIF,,
catalogos_codigo_postal23204,10223,DIF,,
catalogos_codigo_postal23205,10224,DIF,,
catalogos_codigo_postal23206,10225,DIF,,
catalogos_codigo_postal23207,10226,DIF,,
catalogos_codigo_postal23208,10227,DIF,,
catalogos_codigo_postal23209,10228,DIF,,
catalogos_codigo_postal23210,10229,DIF,,
catalogos_codigo_postal23211,10230,DIF,,
catalogos_codigo_postal23212,10231,DIF,,
catalogos_codigo_postal23213,10232,DIF,,
catalogos_codigo_postal23214,10233,DIF,,
catalogos_codigo_postal23215,10234,DIF,,
catalogos_codigo_postal23216,10235,DIF,,
catalogos_codigo_postal23217,10236,DIF,,
catalogos_codigo_postal23218,10237,DIF,,
catalogos_codigo_postal23219,10238,DIF,,
catalogos_codigo_postal23220,10239,DIF,,
catalogos_codigo_postal23221,10240,DIF,,
catalogos_codigo_postal23222,10241,DIF,,
catalogos_codigo_postal23223,10242,DIF,,
catalogos_codigo_postal23224,10243,DIF,,
catalogos_codigo_postal23225,10244,DIF,,
catalogos_codigo_postal23226,10245,DIF,,
catalogos_codigo_postal23227,10246,DIF,,
catalogos_codigo_postal23228,10247,DIF,,
catalogos_codigo_postal23229,10248,DIF,,
catalogos_codigo_postal23230,10249,DIF,,
catalogos_codigo_postal23231,10250,DIF,,
catalogos_codigo_postal23232,10251,DIF,,
catalogos_codigo_postal23233,10252,DIF,,
catalogos_codigo_postal23234,10253,DIF,,
catalogos_codigo_postal23235,10254,DIF,,
catalogos_codigo_postal23236,10255,DIF,,
catalogos_codigo_postal23237,10256,DIF,,
catalogos_codigo_postal23238,10257,DIF,,
catalogos_codigo_postal23239,10258,DIF,,
catalogos_codigo_postal23240,10259,DIF,,
catalogos_codigo_postal23241,10260,DIF,,
catalogos_codigo_postal23242,10261,DIF,,
catalogos_codigo_postal23243,10262,DIF,,
catalogos_codigo_postal23244,10263,DIF,,
catalogos_codigo_postal23245,10264,DIF,,
catalogos_codigo_postal23246,10265,DIF,,
catalogos_codigo_postal23247,10266,DIF,,
catalogos_codigo_postal23248,10267,DIF,,
catalogos_codigo_postal23249,10268,DIF,,
catalogos_codigo_postal23250,10269,DIF,,
catalogos_codigo_postal23251,10270,DIF,,
catalogos_codigo_postal23252,10271,DIF,,
catalogos_codigo_postal23253,10272,DIF,,
catalogos_codigo_postal23254,10273,DIF,,
catalogos_codigo_postal23255,10274,DIF,,
catalogos_codigo_postal23256,10275,DIF,,
catalogos_codigo_postal23257,10276,DIF,,
catalogos_codigo_postal23258,10277,DIF,,
catalogos_codigo_postal23259,10278,DIF,,
catalogos_codigo_postal23260,10279,DIF,,
catalogos_codigo_postal23261,10280,DIF,,
catalogos_codigo_postal23262,10281,DIF,,
catalogos_codigo_postal23263,10282,DIF,,
catalogos_codigo_postal23264,10283,DIF,,
catalogos_codigo_postal23265,10284,DIF,,
catalogos_codigo_postal23266,10285,DIF,,
catalogos_codigo_postal23267,10286,DIF,,
catalogos_codigo_postal23268,10287,DIF,,
catalogos_codigo_postal23269,10288,DIF,,
catalogos_codigo_postal23270,10289,DIF,,
catalogos_codigo_postal23271,10290,DIF,8,10
catalogos_codigo_postal23272,10291,DIF,,
catalogos_codigo_postal23273,10292,DIF,,
catalogos_codigo_postal23274,10293,DIF,,
catalogos_codigo_postal23275,10294,DIF,,
catalogos_codigo_postal23276,10295,DIF,,
catalogos_codigo_postal23277,10296,DIF,,
catalogos_codigo_postal23278,10297,DIF,,
catalogos_codigo_postal23279,10298,DIF,,
catalogos_codigo_postal23280,10299,DIF,,
catalogos_codigo_postal23281,10300,DIF,8,10
catalogos_codigo_postal23282,10301,DIF,,
catalogos_codigo_postal23283,10302,DIF,,
catalogos_codigo_postal23284,10303,DIF,,
catalogos_codigo_postal23285,10304,DIF,,
catalogos_codigo_postal23286,10305,DIF,,
catalogos_codigo_postal23287,10306,DIF,,
catalogos_codigo_postal23288,10307,DIF,,
catalogos_codigo_postal23289,10308,DIF,,
catalogos_codigo_postal23290,10309,DIF,8,10
catalogos_codigo_postal23291,10310,DIF,,
catalogos_codigo_postal23292,10311,DIF,,
catalogos_codigo_postal23293,10312,DIF,,
catalogos_codigo_postal23294,10313,DIF,,
catalogos_codigo_postal23295,10314,DIF,,
catalogos_codigo_postal23296,10315,DIF,,
catalogos_codigo_postal23297,10316,DIF,,
catalogos_codigo_postal23298,10317,DIF,,
catalogos_codigo_postal23299,10318,DIF,,
catalogos_codigo_postal23300,10319,DIF,,
catalogos_codigo_postal23301,10320,DIF,8,10
catalogos_codigo_postal23302,10321,DIF,,
catalogos_codigo_postal23303,10322,DIF,,
catalogos_codigo_postal23304,10323,DIF,,
catalogos_codigo_postal23305,10324,DIF,,
catalogos_codigo_postal23306,10325,DIF,,
catalogos_codigo_postal23307,10326,DIF,,
catalogos_codigo_postal23308,10327,DIF,,
catalogos_codigo_postal23309,10328,DIF,,
catalogos_codigo_postal23310,10329,DIF,,
catalogos_codigo_postal23311,10330,DIF,8,10
catalogos_codigo_postal23312,10331,DIF,,
catalogos_codigo_postal23313,10332,DIF,,
catalogos_codigo_postal23314,10333,DIF,,
catalogos_codigo_postal23315,10334,DIF,,
catalogos_codigo_postal23316,10335,DIF,,
catalogos_codigo_postal23317,10336,DIF,,
catalogos_codigo_postal23318,10337,DIF,,
catalogos_codigo_postal23319,10338,DIF,,
catalogos_codigo_postal23320,10339,DIF,,
catalogos_codigo_postal23321,10340,DIF,8,10
catalogos_codigo_postal23322,10341,DIF,,
catalogos_codigo_postal23323,10342,DIF,,
catalogos_codigo_postal23324,10343,DIF,,
catalogos_codigo_postal23325,10344,DIF,,
catalogos_codigo_postal23326,10345,DIF,,
catalogos_codigo_postal23327,10346,DIF,,
catalogos_codigo_postal23328,10347,DIF,,
catalogos_codigo_postal23329,10348,DIF,,
catalogos_codigo_postal23330,10349,DIF,,
catalogos_codigo_postal23331,10350,DIF,8,10
catalogos_codigo_postal23332,10351,DIF,,
catalogos_codigo_postal23333,10352,DIF,,
catalogos_codigo_postal23334,10353,DIF,,
catalogos_codigo_postal23335,10354,DIF,,
catalogos_codigo_postal23336,10355,DIF,,
catalogos_codigo_postal23337,10356,DIF,,
catalogos_codigo_postal23338,10357,DIF,,
catalogos_codigo_postal23339,10358,DIF,,
catalogos_codigo_postal23340,10359,DIF,,
catalogos_codigo_postal23341,10360,DIF,8,10
catalogos_codigo_postal23342,10361,DIF,,
catalogos_codigo_postal23343,10362,DIF,,
catalogos_codigo_postal23344,10363,DIF,,
catalogos_codigo_postal23345,10364,DIF,,
catalogos_codigo_postal23346,10365,DIF,,
catalogos_codigo_postal23347,10366,DIF,,
catalogos_codigo_postal23348,10367,DIF,,
catalogos_codigo_postal23349,10368,DIF,8,10
catalogos_codigo_postal23350,10369,DIF,8,10
catalogos_codigo_postal23351,10370,DIF,8,10
catalogos_codigo_postal23352,10371,DIF,,
catalogos_codigo_postal23353,10372,DIF,,
catalogos_codigo_postal23354,10373,DIF,,
catalogos_codigo_postal23355,10374,DIF,,
catalogos_codigo_postal23356,10375,DIF,,
catalogos_codigo_postal23357,10376,DIF,,
catalogos_codigo_postal23358,10377,DIF,,
catalogos_codigo_postal23359,10378,DIF,8,10
catalogos_codigo_postal23360,10379,DIF,8,10
catalogos_codigo_postal23361,10380,DIF,8,10
catalogos_codigo_postal23362,10381,DIF,,
catalogos_codigo_postal23363,10382,DIF,,
catalogos_codigo_postal23364,10383,DIF,,
catalogos_codigo_postal23365,10384,DIF,,
catalogos_codigo_postal23366,10385,DIF,,
catalogos_codigo_postal23367,10386,DIF,,
catalogos_codigo_postal23368,10387,DIF,,
catalogos_codigo_postal23369,10388,DIF,,
catalogos_codigo_postal23370,10389,DIF,,
catalogos_codigo_postal23371,10390,DIF,,
catalogos_codigo_postal23372,10391,DIF,,
catalogos_codigo_postal23373,10392,DIF,,
catalogos_codigo_postal23374,10393,DIF,,
catalogos_codigo_postal23375,10394,DIF,,
catalogos_codigo_postal23376,10395,DIF,,
catalogos_codigo_postal23377,10396,DIF,,
catalogos_codigo_postal23378,10397,DIF,,
catalogos_codigo_postal23379,10398,DIF,,
catalogos_codigo_postal23380,10399,DIF,,
catalogos_codigo_postal23381,10400,DIF,8,10
catalogos_codigo_postal23382,10401,DIF,,
catalogos_codigo_postal23383,10402,DIF,,
catalogos_codigo_postal23384,10403,DIF,,
catalogos_codigo_postal23385,10404,DIF,,
catalogos_codigo_postal23386,10405,DIF,,
catalogos_codigo_postal23387,10406,DIF,,
catalogos_codigo_postal23388,10407,DIF,,
catalogos_codigo_postal23389,10408,DIF,,
catalogos_codigo_postal23390,10409,DIF,,
catalogos_codigo_postal23391,10410,DIF,,
catalogos_codigo_postal23392,10411,DIF,,
catalogos_codigo_postal23393,10412,DIF,,
catalogos_codigo_postal23394,10413,DIF,,
catalogos_codigo_postal23395,10414,DIF,,
catalogos_codigo_postal23396,10415,DIF,,
catalogos_codigo_postal23397,10416,DIF,,
catalogos_codigo_postal23398,10417,DIF,,
catalogos_codigo_postal23399,10418,DIF,,
catalogos_codigo_postal23400,10419,DIF,,
catalogos_codigo_postal23401,10420,DIF,,
catalogos_codigo_postal23402,10421,DIF,,
catalogos_codigo_postal23403,10422,DIF,,
catalogos_codigo_postal23404,10423,DIF,,
catalogos_codigo_postal23405,10424,DIF,,
catalogos_codigo_postal23406,10425,DIF,,
catalogos_codigo_postal23407,10426,DIF,,
catalogos_codigo_postal23408,10427,DIF,,
catalogos_codigo_postal23409,10428,DIF,,
catalogos_codigo_postal23410,10429,DIF,,
catalogos_codigo_postal23411,10430,DIF,,
catalogos_codigo_postal23412,10431,DIF,,
catalogos_codigo_postal23413,10432,DIF,,
catalogos_codigo_postal23414,10433,DIF,,
catalogos_codigo_postal23415,10434,DIF,,
catalogos_codigo_postal23416,10435,DIF,,
catalogos_codigo_postal23417,10436,DIF,,
catalogos_codigo_postal23418,10437,DIF,,
catalogos_codigo_postal23419,10438,DIF,,
catalogos_codigo_postal23420,10439,DIF,,
catalogos_codigo_postal23421,10440,DIF,,
catalogos_codigo_postal23422,10441,DIF,,
catalogos_codigo_postal23423,10442,DIF,,
catalogos_codigo_postal23424,10443,DIF,,
catalogos_codigo_postal23425,10444,DIF,,
catalogos_codigo_postal23426,10445,DIF,,
catalogos_codigo_postal23427,10446,DIF,,
catalogos_codigo_postal23428,10447,DIF,,
catalogos_codigo_postal23429,10448,DIF,,
catalogos_codigo_postal23430,10449,DIF,,
catalogos_codigo_postal23431,10450,DIF,,
catalogos_codigo_postal23432,10451,DIF,,
catalogos_codigo_postal23433,10452,DIF,,
catalogos_codigo_postal23434,10453,DIF,,
catalogos_codigo_postal23435,10454,DIF,,
catalogos_codigo_postal23436,10455,DIF,,
catalogos_codigo_postal23437,10456,DIF,,
catalogos_codigo_postal23438,10457,DIF,,
catalogos_codigo_postal23439,10458,DIF,,
catalogos_codigo_postal23440,10459,DIF,,
catalogos_codigo_postal23441,10460,DIF,,
catalogos_codigo_postal23442,10461,DIF,,
catalogos_codigo_postal23443,10462,DIF,,
catalogos_codigo_postal23444,10463,DIF,,
catalogos_codigo_postal23445,10464,DIF,,
catalogos_codigo_postal23446,10465,DIF,,
catalogos_codigo_postal23447,10466,DIF,,
catalogos_codigo_postal23448,10467,DIF,,
catalogos_codigo_postal23449,10468,DIF,,
catalogos_codigo_postal23450,10469,DIF,,
catalogos_codigo_postal23451,10470,DIF,,
catalogos_codigo_postal23452,10471,DIF,,
catalogos_codigo_postal23453,10472,DIF,,
catalogos_codigo_postal23454,10473,DIF,,
catalogos_codigo_postal23455,10474,DIF,,
catalogos_codigo_postal23456,10475,DIF,,
catalogos_codigo_postal23457,10476,DIF,,
catalogos_codigo_postal23458,10477,DIF,,
catalogos_codigo_postal23459,10478,DIF,,
catalogos_codigo_postal23460,10479,DIF,,
catalogos_codigo_postal23461,10480,DIF,,
catalogos_codigo_postal23462,10481,DIF,,
catalogos_codigo_postal23463,10482,DIF,,
catalogos_codigo_postal23464,10483,DIF,,
catalogos_codigo_postal23465,10484,DIF,,
catalogos_codigo_postal23466,10485,DIF,,
catalogos_codigo_postal23467,10486,DIF,,
catalogos_codigo_postal23468,10487,DIF,,
catalogos_codigo_postal23469,10488,DIF,,
catalogos_codigo_postal23470,10489,DIF,,
catalogos_codigo_postal23471,10490,DIF,,
catalogos_codigo_postal23472,10491,DIF,,
catalogos_codigo_postal23473,10492,DIF,,
catalogos_codigo_postal23474,10493,DIF,,
catalogos_codigo_postal23475,10494,DIF,,
catalogos_codigo_postal23476,10495,DIF,,
catalogos_codigo_postal23477,10496,DIF,,
catalogos_codigo_postal23478,10497,DIF,,
catalogos_codigo_postal23479,10498,DIF,,
catalogos_codigo_postal23480,10499,DIF,,
catalogos_codigo_postal23481,10500,DIF,8,10
catalogos_codigo_postal23482,10501,DIF,,
catalogos_codigo_postal23483,10502,DIF,,
catalogos_codigo_postal23484,10503,DIF,,
catalogos_codigo_postal23485,10504,DIF,,
catalogos_codigo_postal23486,10505,DIF,,
catalogos_codigo_postal23487,10506,DIF,,
catalogos_codigo_postal23488,10507,DIF,,
catalogos_codigo_postal23489,10508,DIF,,
catalogos_codigo_postal23490,10509,DIF,,
catalogos_codigo_postal23491,10510,DIF,,
catalogos_codigo_postal23492,10511,DIF,,
catalogos_codigo_postal23493,10512,DIF,,
catalogos_codigo_postal23494,10513,DIF,,
catalogos_codigo_postal23495,10514,DIF,,
catalogos_codigo_postal23496,10515,DIF,,
catalogos_codigo_postal23497,10516,DIF,,
catalogos_codigo_postal23498,10517,DIF,,
catalogos_codigo_postal23499,10518,DIF,,
catalogos_codigo_postal23500,10519,DIF,,
catalogos_codigo_postal23501,10520,DIF,,
catalogos_codigo_postal23502,10521,DIF,,
catalogos_codigo_postal23503,10522,DIF,,
catalogos_codigo_postal23504,10523,DIF,,
catalogos_codigo_postal23505,10524,DIF,,
catalogos_codigo_postal23506,10525,DIF,,
catalogos_codigo_postal23507,10526,DIF,,
catalogos_codigo_postal23508,10527,DIF,,
catalogos_codigo_postal23509,10528,DIF,,
catalogos_codigo_postal23510,10529,DIF,,
catalogos_codigo_postal23511,10530,DIF,,
catalogos_codigo_postal23512,10531,DIF,,
catalogos_codigo_postal23513,10532,DIF,,
catalogos_codigo_postal23514,10533,DIF,,
catalogos_codigo_postal23515,10534,DIF,,
catalogos_codigo_postal23516,10535,DIF,,
catalogos_codigo_postal23517,10536,DIF,,
catalogos_codigo_postal23518,10537,DIF,,
catalogos_codigo_postal23519,10538,DIF,,
catalogos_codigo_postal23520,10539,DIF,,
catalogos_codigo_postal23521,10540,DIF,,
catalogos_codigo_postal23522,10541,DIF,,
catalogos_codigo_postal23523,10542,DIF,,
catalogos_codigo_postal23524,10543,DIF,,
catalogos_codigo_postal23525,10544,DIF,,
catalogos_codigo_postal23526,10545,DIF,,
catalogos_codigo_postal23527,10546,DIF,,
catalogos_codigo_postal23528,10547,DIF,,
catalogos_codigo_postal23529,10548,DIF,,
catalogos_codigo_postal23530,10549,DIF,,
catalogos_codigo_postal23531,10550,DIF,,
catalogos_codigo_postal23532,10551,DIF,,
catalogos_codigo_postal23533,10552,DIF,,
catalogos_codigo_postal23534,10553,DIF,,
catalogos_codigo_postal23535,10554,DIF,,
catalogos_codigo_postal23536,10555,DIF,,
catalogos_codigo_postal23537,10556,DIF,,
catalogos_codigo_postal23538,10557,DIF,,
catalogos_codigo_postal23539,10558,DIF,,
catalogos_codigo_postal23540,10559,DIF,,
catalogos_codigo_postal23541,10560,DIF,,
catalogos_codigo_postal23542,10561,DIF,,
catalogos_codigo_postal23543,10562,DIF,,
catalogos_codigo_postal23544,10563,DIF,,
catalogos_codigo_postal23545,10564,DIF,,
catalogos_codigo_postal23546,10565,DIF,,
catalogos_codigo_postal23547,10566,DIF,,
catalogos_codigo_postal23548,10567,DIF,,
catalogos_codigo_postal23549,10568,DIF,,
catalogos_codigo_postal23550,10569,DIF,,
catalogos_codigo_postal23551,10570,DIF,,
catalogos_codigo_postal23552,10571,DIF,,
catalogos_codigo_postal23553,10572,DIF,,
catalogos_codigo_postal23554,10573,DIF,,
catalogos_codigo_postal23555,10574,DIF,,
catalogos_codigo_postal23556,10575,DIF,,
catalogos_codigo_postal23557,10576,DIF,,
catalogos_codigo_postal23558,10577,DIF,,
catalogos_codigo_postal23559,10578,DIF,,
catalogos_codigo_postal23560,10579,DIF,,
catalogos_codigo_postal23561,10580,DIF,8,10
catalogos_codigo_postal23562,10581,DIF,,
catalogos_codigo_postal23563,10582,DIF,,
catalogos_codigo_postal23564,10583,DIF,,
catalogos_codigo_postal23565,10584,DIF,,
catalogos_codigo_postal23566,10585,DIF,,
catalogos_codigo_postal23567,10586,DIF,,
catalogos_codigo_postal23568,10587,DIF,,
catalogos_codigo_postal23569,10588,DIF,,
catalogos_codigo_postal23570,10589,DIF,8,10
catalogos_codigo_postal23571,10590,DIF,,
catalogos_codigo_postal23572,10591,DIF,,
catalogos_codigo_postal23573,10592,DIF,,
catalogos_codigo_postal23574,10593,DIF,,
catalogos_codigo_postal23575,10594,DIF,,
catalogos_codigo_postal23576,10595,DIF,,
catalogos_codigo_postal23577,10596,DIF,,
catalogos_codigo_postal23578,10597,DIF,,
catalogos_codigo_postal23579,10598,DIF,,
catalogos_codigo_postal23580,10599,DIF,,
catalogos_codigo_postal23581,10600,DIF,8,10
catalogos_codigo_postal23582,10601,DIF,,
catalogos_codigo_postal23583,10602,DIF,,
catalogos_codigo_postal23584,10603,DIF,,
catalogos_codigo_postal23585,10604,DIF,,
catalogos_codigo_postal23586,10605,DIF,,
catalogos_codigo_postal23587,10606,DIF,,
catalogos_codigo_postal23588,10607,DIF,,
catalogos_codigo_postal23589,10608,DIF,,
catalogos_codigo_postal23590,10609,DIF,,
catalogos_codigo_postal23591,10610,DIF,8,10
catalogos_codigo_postal23592,10611,DIF,,
catalogos_codigo_postal23593,10612,DIF,,
catalogos_codigo_postal23594,10613,DIF,,
catalogos_codigo_postal23595,10614,DIF,,
catalogos_codigo_postal23596,10615,DIF,,
catalogos_codigo_postal23597,10616,DIF,,
catalogos_codigo_postal23598,10617,DIF,,
catalogos_codigo_postal23599,10618,DIF,,
catalogos_codigo_postal23600,10619,DIF,,
catalogos_codigo_postal23601,10620,DIF,8,10
catalogos_codigo_postal23602,10621,DIF,,
catalogos_codigo_postal23603,10622,DIF,,
catalogos_codigo_postal23604,10623,DIF,,
catalogos_codigo_postal23605,10624,DIF,,
catalogos_codigo_postal23606,10625,DIF,,
catalogos_codigo_postal23607,10626,DIF,,
catalogos_codigo_postal23608,10627,DIF,,
catalogos_codigo_postal23609,10628,DIF,,
catalogos_codigo_postal23610,10629,DIF,,
catalogos_codigo_postal23611,10630,DIF,8,10
catalogos_codigo_postal23612,10631,DIF,,
catalogos_codigo_postal23613,10632,DIF,,
catalogos_codigo_postal23614,10633,DIF,,
catalogos_codigo_postal23615,10634,DIF,,
catalogos_codigo_postal23616,10635,DIF,,
catalogos_codigo_postal23617,10636,DIF,,
catalogos_codigo_postal23618,10637,DIF,,
catalogos_codigo_postal23619,10638,DIF,,
catalogos_codigo_postal23620,10639,DIF,,
catalogos_codigo_postal23621,10640,DIF,8,10
